3.703703703703703498e-01 1.180604964566163271e-04 -2.068444443210937797e-04 2.969697605389475296e-04 -3.771893318330559841e-04 4.515480707338258813e-04 -5.056802328099710593e-04 5.047097313738479812e-04
3.803803803803803563e-01 1.265215680309753825e-04 -2.214445701900196329e-04 3.176399369200354097e-04 -4.031285935507171957e-04 4.822840303892301735e-04 -5.398013617991760313e-04 5.385308350879943699e-04
3.903903903903903627e-01 1.355426020454735306e-04 -2.369923353224387039e-04 3.396276634112087864e-04 -4.306954248288600066e-04 5.149225990053424122e-04 -5.760102294400975187e-04 5.744022459981058988e-04
4.004004004004003692e-01 1.451583389807230436e-04 -2.535452081747005537e-04 3.630111515787566513e-04 -4.599846466795161218e-04 5.495728377851048698e-04 -6.144248426521323409e-04 6.124385613989715609e-04
4.104104104104104311e-01 1.554054266223763221e-04 -2.711637110842645424e-04 3.878726408392955721e-04 -4.910958277902419383e-04 5.863491343405454219e-04 -6.551688465651142601e-04 6.527597569105956588e-04
4.204204204204204376e-01 1.663225124185388861e-04 -2.899115614773600043e-04 4.142985763325154674e-04 -5.241334854045886799e-04 6.253714194039905949e-04 -6.983717458769687350e-04 6.954913914071970309e-04
4.304304304304304440e-01 1.779503391608098042e-04 -3.098558176550181764e-04 4.423797919227131299e-04 -5.592072913147016783e-04 6.667653883720932101e-04 -7.441691305026393310e-04 7.407648154099125354e-04
4.404404404404404505e-01 1.903318440560636943e-04 -3.310670292159663907e-04 4.722116983491686905e-04 -5.964322829337572992e-04 7.106627275945716490e-04 -7.927029053753606750e-04 7.887173827768930584e-04
4.504504504504504570e-01 2.035122612524822795e-04 -3.536193921668412139e-04 5.038944765324182996e-04 -6.359290793984794660e-04 7.572013452981429327e-04 -8.441215242372239209e-04 8.394926655004856164e-04
4.604604604604604634e-01 2.175392278794343627e-04 -3.775909087616374153e-04 5.375332760298079295e-04 -6.778241026337514805e-04 8.065256070139230609e-04 -8.985802272310855704e-04 8.932406713964963479e-04
4.704704704704704699e-01 2.324628936565267476e-04 -4.030635521031601730e-04 5.732384186192511369e-04 -7.222498032921995798e-04 8.587865753533782762e-04 -9.562412820799703114e-04 9.501180644449535098e-04
4.804804804804804763e-01 2.483360341225368702e-04 -4.301234355295455625e-04 6.111256069749273654e-04 -7.693448914616855426e-04 9.141422539538807688e-04 -1.017274228613423417e-03 1.010288387515500619e-03
4.904904904904904828e-01 2.652141675299307362e-04 -4.588609867985689187e-04 6.513161383826549270e-04 -8.192545720127797533e-04 9.727578353899319101e-04 -1.081856126372612642e-03 1.073922287183414143e-03
5.005005005005005447e-01 2.831556754452950139e-04 -4.893711270715291354e-04 6.939371234259123335e-04 -8.721307844365975333e-04 1.034805952820268401e-03 -1.150171804997528885e-03 1.141197740314436101e-03
5.105105105105105512e-01 3.022219270902057981e-04 -5.217534546868663001e-04 7.391217095558521438e-04 -9.281324470007295321e-04 1.100466935114235208e-03 -1.222414117070209222e-03 1.212300282067938374e-03
5.205205205205205576e-01 3.224774074508694808e-04 -5.561124337014485518e-04 7.870093094402861927e-04 -9.874257050275585777e-04 1.169929065173192255e-03 -1.298784193057793586e-03 1.287423234938725371e-03
5.305305305305305641e-01 3.439898491782282801e-04 -5.925575871645307130e-04 8.377458339673662848e-04 -1.050184183074869297e-03 1.243388841134160372e-03 -1.379491697968187637e-03 1.366767938427765686e-03
5.405405405405405705e-01 3.668303682931624158e-04 -6.312036950758052834e-04 8.914839297596668152e-04 -1.116589240773457024e-03 1.321051240113545753e-03 -1.464755089299399349e-03 1.450543978901604409e-03
5.505505505505505770e-01 3.910736037039016220e-04 -6.721709969646843478e-04 9.483832210334887294e-04 -1.186830232050355323e-03 1.403129984118571712e-03 -1.554801875831091215e-03 1.538969419169026152e-03
5.605605605605605835e-01 4.167978605347924049e-04 -7.155853990130065824e-04 1.008610555616561068e-03 -1.261104767439431319e-03 1.489847807723098348e-03 -1.649868876773802296e-03 1.632271027271900259e-03
5.705705705705705899e-01 4.440852572571305705e-04 -7.615786856277035428e-04 1.072340254914819690e-03 -1.339618979153376537e-03 1.581436727072767310e-03 -1.750202480757479797e-03 1.730684503954991581e-03
5.805805805805805964e-01 4.730218766038995592e-04 -8.102887353536866255e-04 1.139754367595770864e-03 -1.422587788562761210e-03 1.678138309752132823e-03 -1.856058904106783203e-03 1.834454708247133586e-03
5.905905905905906028e-01 5.036979202408419691e-04 -8.618597410001289623e-04 1.211042926731814833e-03 -1.510235175698478949e-03 1.780203945013240138e-03 -1.967704447815641147e-03 1.943835880553184932e-03
6.006006006006006093e-01 5.362078671565254301e-04 -9.164424338357668497e-04 1.286404210122336304e-03 -1.602794450364281725e-03 1.887895113831798482e-03 -2.085415752598668033e-03 2.059091862623456913e-03
6.106106106106106157e-01 5.706506357236897477e-04 -9.741943116904047727e-04 1.366045003487764090e-03 -1.700508524415384262e-03 2.001483658222790157e-03 -2.209480051361292600e-03 2.180496313733916967e-03
6.206206206206206222e-01 6.071297493734622436e-04 -1.035279870780957167e-03 1.450180866202847429e-03 -1.803630184728294370e-03 2.121252049213127183e-03 -2.340195418395047116e-03 2.308332922377596356e-03
6.306306306306306286e-01 6.457535058127295870e-04 -1.099870841060685478e-03 1.539036399209536225e-03 -1.912422366355277055e-03 2.247493652833984501e-03 -2.477871014568477481e-03 2.442895612734386282e-03
6.406406406406406351e-01 6.866351497033268848e-04 -1.168146424870190794e-03 1.632845514722663970e-03 -2.027158425325017652e-03 2.380512993460603272e-03 -2.622827327748562982e-03 2.584488745153762715e-03
6.506506506506506415e-01 7.298930487095371764e-04 -1.240293538647947377e-03 1.731851707313740527e-03 -2.148122410518658702e-03 2.520626013792152519e-03 -2.775396407651839221e-03 2.733427309852421577e-03
6.606606606606606480e-01 7.756508728078260291e-04 -1.316507057436864690e-03 1.836308325929859962e-03 -2.275609334017721086e-03 2.668160330729054969e-03 -2.935922094289006388e-03 2.890037112996745022e-03
6.706706706706706544e-01 8.240377767397753751e-04 -1.396990061901650770e-03 1.946478846376104369e-03 -2.409925439287751835e-03 2.823455486370284647e-03 -3.104760239132009145e-03 3.054654954308758281e-03
6.806806806806806609e-01 8.751885854757746833e-04 -1.481954087549477170e-03 2.062637143760756749e-03 -2.551388466528594755e-03 2.986863193318233575e-03 -3.282278918098046391e-03 3.227628795303472131e-03
6.906906906906906674e-01 9.292439825432395389e-04 -1.571619375823793321e-03 2.185067764373341270e-03 -2.700327914489342954e-03 3.158747573444321485e-03 -3.468858635411271787e-03 3.409317917235765889e-03
7.007007007007006738e-01 9.863507010590571479e-04 -1.666215126718227028e-03 2.314066196436205883e-03 -2.857085298013480740e-03 3.339485389234742203e-03 -3.664892517370252432e-03 3.600093067806469597e-03
7.107107107107106803e-01 1.046661717291406555e-03 -1.765979752534073887e-03 2.449939139140652495e-03 -3.022014400547083732e-03 3.529466266802220708e-03 -3.870786495017185420e-03 3.800336595649575749e-03
7.207207207207206867e-01 1.110336446561413027e-03 -1.871161132381458968e-03 2.593004769349315040e-03 -3.195481520811148130e-03 3.729092909617461472e-03 -4.086959474674504815e-03 4.010442571596784141e-03
7.307307307307306932e-01 1.177540941280030406e-03 -1.982016867000499245e-03 2.743593005317063963e-03 -3.377865712807550259e-03 3.938781301982411873e-03 -4.313843495285229861e-03 4.230816895691030116e-03
7.407407407407406996e-01 1.248448090900226241e-03 -2.098814533454906178e-03 2.902045766753475614e-03 -3.569559018297206125e-03 4.158960901236983219e-03 -4.551883871465566000e-03 4.461877388897873484e-03
7.507507507507507061e-01 1.323237823549165172e-03 -2.221831939226768474e-03 3.068717230521360133e-03 -3.770966690859293546e-03 4.390074817662232079e-03 -4.801539321152781085e-03 4.704053868443224158e-03
7.607607607607607125e-01 1.402097309089352572e-03 -2.351357375217289630e-03 3.243974081237264908e-03 -3.982507410611054420e-03 4.632579981015107207e-03 -5.063282076707027561e-03 4.957788205686998982e-03
7.707707707707707190e-01 1.485221163342041609e-03 -2.487689867134738539e-03 3.428195756012360988e-03 -4.204613488640087000e-03 4.886947292604406842e-03 -5.337597978304393573e-03 5.223534365426377689e-03
7.807807807807807254e-01 1.572811653190420503e-03 -2.631139424727451780e-03 3.621774682545143582e-03 -4.437731060174471623e-03 5.153661761793646746e-03 -5.624986548439075626e-03 5.501758425508715758e-03
7.907907907907907319e-01 1.665078902264183029e-03 -2.782027288296467712e-03 3.825116509751046862e-03 -4.682320265490696500e-03 5.433222625794459359e-03 -5.925961046335463667e-03 5.792938575622932212e-03
8.008008008008007383e-01 1.762241096891509684e-03 -2.940686171900000392e-03 4.038640330089372094e-03 -4.938855417536441861e-03 5.726143451595152277e-03 -6.241048501057608507e-03 6.097565094130877675e-03
8.108108108108108558e-01 1.864524691988690523e-03 -3.107460502639598603e-03 4.262778892723670214e-03 -5.207825155223236302e-03 6.032952218851587306e-03 -6.570789722092048972e-03 6.416140301794898831e-03
8.208208208208208623e-01 1.972164616542267102e-03 -3.282706655396539375e-03 4.497978806629405329e-03 -5.489732581324831794e-03 6.354191382553595925e-03 -6.915739286172733688e-03 6.749178491256847476e-03
8.308308308308308687e-01 2.085404478323288433e-03 -3.466793182366246801e-03 4.744700732741469196e-03 -5.785095383899620941e-03 6.690417914268646619e-03 -7.276465499112394833e-03 7.097205831125786776e-03
8.408408408408408752e-01 2.204496767458398714e-03 -3.660101036718758916e-03 5.003419564214803619e-03 -6.094445940140677531e-03 7.042203320756368866e-03 -7.653550331404366039e-03 7.460760243537769253e-03
8.508508508508508816e-01 2.329703058467926923e-03 -3.863023789694445837e-03 5.274624593853643670e-03 -6.418331401544594660e-03 7.410133638742586772e-03 -8.047589326362115242e-03 7.840391254060928919e-03
8.608608608608608881e-01 2.461294210367130121e-03 -4.075967840426623912e-03 5.558819667749443846e-03 -6.757313759281047792e-03 7.794809404640458926e-03 -8.459191479571579950e-03 8.236659812833491828e-03
8.708708708708708945e-01 2.599550564413195385e-03 -4.299352617766297527e-03 5.856523324153966453e-03 -7.111969888638400815e-03 8.196845598008654227e-03 -8.888979088443086166e-03 8.650138085840662627e-03
8.808808808808809010e-01 2.744762139067738645e-03 -4.533610773369332533e-03 6.168268916602969061e-03 -7.482891571417573176e-03 8.616871557543167789e-03 -9.337587570666178866e-03 9.081409215259569206e-03
8.908908908908909074e-01 2.897228821732380014e-03 -4.779188365293020845e-03 6.494604720297365331e-03 -7.870685495146577046e-03 9.055530868410079093e-03 -9.805665250391996934e-03 9.531067047829260355e-03
9.009009009009009139e-01 3.057260556803576348e-03 -5.036545031337229597e-03 6.836094020742779914e-03 -8.275973227991843123e-03 9.513481219741638795e-03 -1.029387311099378387e-02 9.999715830235400560e-03
9.109109109109109204e-01 3.225177529582456092e-03 -5.306154151355545710e-03 7.193315183645500321e-03 -8.699391168250246095e-03 9.991394231137951457e-03 -1.080288451328764894e-02 1.048796987053721673e-02
9.209209209209209268e-01 3.401310345565962401e-03 -5.588502997754020429e-03 7.566861705062986540e-03 -9.141590467317385962e-03 1.048995524704118311e-02 -1.133338487813237254e-02 1.099645316470740895e-02
9.309309309309309333e-01 3.586000204637082231e-03 -5.884092873389178309e-03 7.957342240810112363e-03 -9.603236925043180314e-03 1.100986309787840497e-02 -1.188607133236875557e-02 1.152579898740356892e-02
9.409409409409409397e-01 3.779599069664869599e-03 -6.193439236073698152e-03 8.365380614129305087e-03 -1.008501085640635050e-02 1.155182982690423042e-02 -1.246165231710715492e-02 1.207664944614408875e-02
9.509509509509509462e-01 3.982469829019077978e-03 -6.517071808897221055e-03 8.791615800643189788e-03 -1.058760692846424413e-02 1.211658038171472586e-02 -1.306084715742558862e-02 1.264965499812085135e-02
9.609609609609609526e-01 4.194986452499421120e-03 -6.855534675570893431e-03 9.236701889621803246e-03 -1.111173396656313025e-02 1.270485226944855807e-02 -1.368438559259924948e-02 1.324547392894542472e-02
9.709709709709709591e-01 4.417534140176809267e-03 -7.209386360009063278e-03 9.701308020615277347e-03 -1.165811472882948355e-02 1.331739517474393557e-02 -1.433300726604902833e-02 1.386477179269740394e-02
9.809809809809809655e-01 4.650509463642081912e-03 -7.579199889368175465e-03 1.018611829452418203e-02 -1.222748564800110738e-02 1.395497053957543004e-02 -1.500746117426706924e-02 1.450822081271902278e-02
9.909909909909909720e-01 4.894320499158267418e-03 -7.965562839773456319e-03 1.069183165820660961e-02 -1.282059653970223957e-02 1.461835110415848904e-02 -1.570850507405584934e-02 1.517649924268350999e-02
1.001001001001001089e+00 5.149386952214180489e-03 -8.369077363976844264e-03 1.121916176175127150e-02 -1.343821027631581996e-02 1.530832040817742615e-02 -1.643690484750068292e-02 1.587029068755219791e-02
1.011011011011011096e+00 5.416140272979755831e-03 -8.790360200204084748e-03 1.176883678757810643e-02 -1.408110242565792196e-02 1.602567225166331294e-02 -1.719343382418134919e-02 1.659028338412537815e-02
1.021021021021021102e+00 5.695023759980421922e-03 -9.230042657916074852e-03 1.234159924581131051e-02 -1.475006084802893067e-02 1.677121010845226967e-02 -1.797887205327629995e-02 1.733716943428684210e-02
1.031031031031031109e+00 5.986492646394484321e-03 -9.688770571528733389e-03 1.293820572416135538e-02 -1.544588523784767159e-02 1.754574647682516711e-02 -1.879400550932739875e-02 1.811164397550606153e-02
1.041041041041041115e+00 6.291014172542690359e-03 -1.016720422805167390e-02 1.355942660057248353e-02 -1.616938662007791003e-02 1.835010217929500254e-02 -1.963962524483386929e-02 1.891440430156233338e-02
1.051051051051051122e+00 6.609067644931006756e-03 -1.066601826937780065e-02 1.420604571986587399e-02 -1.692138680322136796e-02 1.918510561387840388e-02 -2.051652649248431395e-02 1.974614893643590607e-02
1.061061061061061128e+00 6.941144481114039019e-03 -1.118590156819148328e-02 1.487886003325849561e-02 -1.770271778785022926e-02 2.005159195600909189e-02 -2.142550771643231267e-02 2.060757666103142996e-02
1.071071071071071135e+00 7.287748239642038127e-03 -1.172755707647129067e-02 1.557867919966720444e-02 -1.851422112970532718e-02 2.095040231032655256e-02 -2.236736961211430869e-02 2.149938549249730269e-02
1.081081081081081141e+00 7.649394634352298453e-03 -1.229170164557583794e-02 1.630632514774332451e-02 -1.935674725644593794e-02 2.188238281165652555e-02 -2.334291405420966040e-02 2.242227161601001093e-02
1.091091091091091148e+00 8.026611532264563489e-03 -1.287906581691568818e-02 1.706263159762100301e-02 -2.023115473720051016e-02 2.284838367458655317e-02 -2.435294299244774099e-02 2.337692826900149984e-02
1.101101101101101154e+00 8.419938934341253747e-03 -1.349039358223301684e-02 1.784844354140692479e-02 -2.113830950413777762e-02 2.384925819113433917e-02 -2.539825729507932256e-02 2.436404457792333209e-02
1.111111111111111160e+00 8.829928938376051251e-03 -1.412644211253201096e-02 1.866461668148649417e-02 -2.207908402535202833e-02 2.488586167610556260e-02 -2.647965553994667889e-02 2.538430434776147923e-02
1.121121121121121167e+00 9.257145683279085699e-03 -1.478798145472795186e-02 1.951201682577437604e-02 -2.305435642843635738e-02 2.595905035984279532e-02 -2.759793275320977790e-02 2.643838480464056478e-02
1.131131131131131173e+00 9.702165274033862016e-03 -1.547579419511158939e-02 2.039151923909478248e-02 -2.406500957420358924e-02 2.706968022817806199e-02 -2.875387909591508792e-02 2.752695529198691260e-02
1.141141141141141180e+00 1.016557568661016764e-02 -1.619067508875765560e-02 2.130400794993916533e-02 -2.511193008010532274e-02 2.821860580951836631e-02 -2.994827849872763390e-02 2.865067592085489279e-02
1.151151151151151186e+00 1.064797665212767822e-02 -1.693343065404136899e-02 2.225037501191494405e-02 -2.619600729299485092e-02 2.940667890911380367e-02 -3.118190724528522445e-02 2.981019617515912046e-02
1.161161161161161193e+00 1.114997951957942546e-02 -1.770487873146780675e-02 2.323151971927252951e-02 -2.731813221098329525e-02 3.063474729068794630e-02 -3.245553250478077495e-02 3.100615347270120614e-02
1.171171171171171199e+00 1.167220709643885211e-02 -1.850584800606065033e-02 2.424834777597231761e-02 -2.847919635424261617e-02 3.190365330573972924e-02 -3.376991081452507953e-02 3.223917168302480735e-02
1.181181181181181206e+00 1.221529346649293142e-02 -1.933717749260517593e-02 2.530177041783604822e-02 -2.968009058472255782e-02 3.321423247096551984e-02 -3.512578651339831604e-02 3.350985960328594498e-02
1.191191191191191212e+00 1.277988378426439878e-02 -2.019971598309122304e-02 2.639270348741314109e-02 -3.092170387486576147e-02 3.456731199439284918e-02 -3.652389012725704848e-02 3.481880939348055287e-02
1.201201201201201219e+00 1.336663404540867385e-02 -2.109432145575633119e-02 2.752206646128273898e-02 -3.220492202552600880e-02 3.596370925096306626e-02 -3.796493670752448812e-02 3.616659497252831118e-02
1.211211211211211225e+00 1.397621083249731173e-02 -2.202186044518926467e-02 2.869078142960904826e-02 -3.353062633342294985e-02 3.740423020845403540e-02 -3.944962412436039956e-02 3.755377037687425423e-02
1.221221221221221231e+00 1.460929103562705160e-02 -2.298320737301537062e-02 2.989977202786624211e-02 -3.489969220859594212e-02 3.888966780478753799e-02 -4.097863131597378333e-02 3.898086808343110415e-02
1.231231231231231238e+00 1.526656154732562373e-02 -2.397924383875415719e-02 3.114996232075645244e-02 -3.631298774245843297e-02 4.042080027792902680e-02 -4.255261649581797145e-02 4.044839729885362639e-02
1.241241241241241244e+00 1.594871893125764106e-02 -2.501085787050855158e-02 3.244227563845145101e-02 -3.777137222719171433e-02 4.199838944974845778e-02 -4.417221531958024500e-02 4.195684221730048430e-02
1.251251251251251251e+00 1.665646906427087348e-02 -2.607894313522061622e-02 3.377763336540366701e-02 -3.927569462736250905e-02 4.362317896537897671e-02 -4.583803901405743286e-02 4.350666024900914225e-02
1.261261261261261257e+00 1.739052675136150763e-02 -2.718439810830682382e-02 3.515695368208935495e-02 -4.082679200479626125e-02 4.529589248977979044e-02 -4.755067247018792548e-02 4.509828022217757248e-02
1.271271271271271264e+00 1.815161531317908625e-02 -2.832812520256879074e-02 3.658115026016931642e-02 -4.242548789789011426e-02 4.701723186338264970e-02 -4.931067230269255142e-02 4.673210056081659319e-02
1.281281281281281270e+00 1.894046614573536430e-02 -2.951102985636042467e-02 3.805113091167745820e-02 -4.407259065670294379e-02 4.878787521887448242e-02 -5.111856487895719003e-02 4.840848744140426735e-02
1.291291291291291277e+00 1.975781825202892542e-02 -3.073401958108301982e-02 3.956779619297760148e-02 -4.576889173531869387e-02 5.060847506134657364e-02 -5.297484431997345755e-02 5.012777293134352413e-02
1.301301301301301283e+00 2.060441774534616660e-02 -3.199800296817192913e-02 4.113203796436042115e-02 -4.751516394313738678e-02 5.247965631421634691e-02 -5.487997047633452752e-02 5.189025311238883165e-02
1.311311311311311290e+00 2.148101732405236636e-02 -3.330388865583595176e-02 4.274473790629002706e-02 -4.931215965691242847e-02 5.440201433350767835e-02 -5.683436688246566726e-02 5.369618619237472718e-02
1.321321321321321296e+00 2.238837571774092428e-02 -3.465258425590988373e-02 4.440676599344690889e-02 -5.116060899551509722e-02 5.637611289325356739e-02 -5.883841869244828965e-02 5.554579060874004215e-02
1.331331331331331302e+00 2.332725710466628660e-02 -3.604499524128355892e-02 4.611897892785635916e-02 -5.306121795957308845e-02 5.840248214496267937e-02 -6.089247060097438546e-02 5.743924312750094130e-02
1.341341341341341309e+00 2.429843050044572933e-02 -3.748202379447591187e-02 4.788221853253350063e-02 -5.501466653829453768e-02 6.048161655426820271e-02 -6.299682475314219432e-02 5.937667694148043851e-02
1.351351351351351315e+00 2.530266911807858496e-02 -3.896456761803303304e-02 4.969731010722427955e-02 -5.702160678595841886e-02 6.261397281805598791e-02 -6.515173864697965112e-02 6.135817977175569982e-02
1.361361361361361322e+00 2.634074969939461872e-02 -4.049351870753777755e-02 5.156506074796594896e-02 -5.908266087071503692e-02 6.479996776553889615e-02 -6.735742303274548648e-02 6.338379197642667051e-02
1.371371371371371328e+00 2.741345181811179546e-02 -4.206976208813401064e-02 5.348625763234129971e-02 -6.119841909850891326e-02 6.703997624691930557e-02 -6.961403981322607237e-02 6.545350467095301106e-02
1.381381381381381335e+00 2.852155715475199194e-02 -4.369417451558312016e-02 5.546166627244896591e-02 -6.336943791510013524e-02 6.933432901344774302e-02 -7.192169994940184052e-02 6.756725786443881776e-02
1.391391391391391341e+00 2.966584874373482186e-02 -4.536762314298820042e-02 5.749202873776241424e-02 -6.559623788932350541e-02 7.168331059285072693e-02 -7.428046137601090892e-02 6.972493861637192591e-02
1.401401401401401348e+00 3.084711019304281834e-02 -4.709096415443990435e-02 5.957806185019934309e-02 -6.787930168088568417e-02 7.408715716426025888e-02 -7.669032693168287285e-02 7.192637921844358129e-02
