-3.704757220580089843e-79 2.712460559956103443e-39
-1.030276827130186470e-82 4.523353413713154523e-41
-2.101733500312628076e-77 2.043022579722177796e-38
-2.616822817785644156e-77 2.279667469922850501e-38
-2.033148254064544414e-75 2.009415036122585250e-37
-9.082224568992252422e-76 1.343016170619308466e-37
-5.475678715273684522e-74 1.042809252638484107e-36
-6.462789741336563392e-74 1.132911304608363295e-36
-1.755245985508081642e-72 5.904126517388498213e-36
-1.782999204780986481e-72 5.950620249351406134e-36
