-2.000000000000000000e+01 3.500000000000000000e+01
-1.997997997997997999e+01 3.485204916419715460e+01
-1.995995995995995997e+01 3.470449262409891844e+01
-1.993993993993993996e+01 3.455732988622634849e+01
-1.991991991991991995e+01 3.441056045710048750e+01
-1.989989989989989994e+01 3.426418384324237820e+01
-1.987987987987987992e+01 3.411819955117306336e+01
-1.985985985985985991e+01 3.397260708741359281e+01
-1.983983983983983990e+01 3.382740595848498089e+01
-1.981981981981981988e+01 3.368259567090831297e+01
-1.979979979979979987e+01 3.353817573120459627e+01
-1.977977977977977986e+01 3.339414564589489487e+01
-1.975975975975975985e+01 3.325050492150024439e+01
-1.973973973973973983e+01 3.310725306454169470e+01
-1.971971971971971982e+01 3.296438958154026722e+01
-1.969969969969969981e+01 3.282191397901702601e+01
-1.967967967967967979e+01 3.267982576349300672e+01
-1.965965965965965978e+01 3.253812444148928051e+01
-1.963963963963963977e+01 3.239680951952683330e+01
-1.961961961961961975e+01 3.225588050412675045e+01
-1.959959959959959974e+01 3.211533690181006051e+01
-1.957957957957957973e+01 3.197517821909781333e+01
-1.955955955955955972e+01 3.183540396251105165e+01
-1.953953953953953970e+01 3.169601363857081111e+01
-1.951951951951951969e+01 3.155700675379814868e+01
-1.949949949949949968e+01 3.141838281471408223e+01
-1.947947947947947966e+01 3.128014132783967227e+01
-1.945945945945945965e+01 3.114228179969597221e+01
-1.943943943943943964e+01 3.100480373680400703e+01
-1.941941941941941963e+01 3.086770664568481948e+01
-1.939939939939939961e+01 3.073099003285947006e+01
-1.937937937937937960e+01 3.059465340484898732e+01
-1.935935935935935959e+01 3.045869626817442111e+01
-1.933933933933933957e+01 3.032311812935680706e+01
-1.931931931931931956e+01 3.018791849491718793e+01
-1.929929929929929955e+01 3.005309687137661356e+01
-1.927927927927927954e+01 2.991865276525612671e+01
-1.925925925925925952e+01 2.978458568307676657e+01
-1.923923923923923951e+01 2.965089513135958299e+01
-1.921921921921921950e+01 2.951758061662561161e+01
-1.919919919919919948e+01 2.938464164539589873e+01
-1.917917917917917947e+01 2.925207772419147645e+01
-1.915915915915915946e+01 2.911988835953341592e+01
-1.913913913913913944e+01 2.898807305794273148e+01
-1.911911911911911943e+01 2.885663132594048008e+01
-1.909909909909909942e+01 2.872556267004769737e+01
-1.907907907907907941e+01 2.859486659678543319e+01
-1.905905905905905939e+01 2.846454261267473385e+01
-1.903903903903903938e+01 2.833459022423663143e+01
-1.901901901901901937e+01 2.820500893799217579e+01
-1.899899899899899935e+01 2.807579826046240612e+01
