-1.979979979979979987e+01 2.819369717913676620e-48 8.086687219131663143e-46 -4.895840504622432673e-45 -1.077536947649063619e-48 1.219107659177809889e-45 5.805189388926254335e-45 -3.966740170777010909e-45 5.235138544094715593e-45 1.411605118368761337e-46 -1.924546077895430598e-44 -2.366020442933688076e-46 -1.449161016909173624e-45 -7.288370175320361791e-47 -1.419947007359927987e-46 1.546652822104134874e-45 -2.319646071988323072e-47
-1.977977977977977986e+01 2.477345370103610232e-48 6.741032662084872572e-46 -6.591512020603752963e-45 -1.391377513107808510e-48 1.316482074401491950e-45 6.375927893953547271e-45 -2.944231620183771467e-45 5.592085870994336319e-45 1.306531562677109406e-46 -2.990801827691127718e-44 -4.651256766692649775e-46 -1.431462553161809777e-45 -6.949110107155581123e-47 -1.321972225981689465e-46 1.457732686027795861e-45 -2.401284068454163903e-47
-1.975975975975975985e+01 1.979055008905877234e-48 5.158614442963994898e-46 -8.358029653527539234e-45 -1.711911967584137193e-48 1.352779763639896870e-45 6.986243315435430016e-45 -1.632320647018054123e-45 5.852328690023004882e-45 1.220610298716670328e-46 -3.625771203472189446e-44 -6.225775408075714033e-46 -1.346716543209084987e-45 -6.162746888499955010e-47 -1.258366603224969473e-46 1.338846891569761214e-45 -2.454313285889695256e-47
-1.973973973973973983e+01 1.318856096437453958e-48 3.300085848150564560e-46 -9.895898725143302701e-45 -1.974902668488777895e-48 1.337653386644177011e-45 7.535799035182095254e-45 -1.022180246069786174e-46 6.076165737130889759e-45 1.172267160863951387e-46 -3.859655018869456104e-44 -6.931155560679329067e-46 -1.193765918950624139e-45 -5.028477111851861720e-47 -1.212670440703758955e-46 1.214525002704027141e-45 -2.481330067326503666e-47
-1.971971971971971982e+01 5.409492038004039829e-49 1.145620681201743688e-46 -1.097056787545971474e-44 -2.134892308853077027e-48 1.295319909182200238e-45 7.888274829944458971e-45 1.562856900429303210e-45 6.344635971293999050e-45 1.187323514613549061e-46 -3.773877061411705889e-44 -6.757028913478291805e-46 -9.787252478782860768e-46 -3.700958522437859259e-47 -1.141858166535957796e-46 1.117593289774166742e-45 -2.487957546739479375e-47
-1.969969969969969981e+01 -2.715972848911043754e-49 -1.274396337446027138e-46 -1.147499984547715807e-44 -2.171255029890665788e-48 1.243357399097301180e-45 7.920202537248639912e-45 3.353072276923524556e-45 6.722851886579575396e-45 1.273383686904281448e-46 -3.498909425866038979e-44 -5.764706060269537802e-46 -7.143867619649779576e-46 -2.336512768156936062e-47 -1.003956369140761114e-46 1.074540775418801173e-45 -2.472006735556298858e-47
-1.967967967967967979e+01 -1.042369299380495993e-48 -3.797966808820573782e-46 -1.145599308976210236e-44 -2.094062383544447704e-48 1.200953720802002442e-45 7.573461330004722424e-45 5.247567472488105493e-45 7.223439662681310799e-45 1.396956773540735934e-46 -3.075894995181419395e-44 -4.110473446732944546e-46 -4.055301698088354423e-46 -9.951259617799142493e-48 -7.914944641679946899e-47 1.094257807801291541e-45 -2.419160680760629563e-47
-1.965965965965965978e+01 -1.684286039381914120e-48 -6.295489097162670102e-46 -1.107919014841038482e-44 -1.939291532897547814e-48 1.168363432849340135e-45 6.852725240699401104e-45 7.162502971371094990e-45 7.803468863814856230e-45 1.489445422183576494e-46 -2.471396808869039546e-44 -1.999060572653323078e-46 -6.511738295542756807e-47 3.038790304945166550e-48 -5.280557782480200165e-47 1.168817982599579930e-45 -2.321350198021095538e-47
-1.963963963963963977e+01 -2.136595566968871113e-48 -8.547085731781668436e-46 -1.054452829808369744e-44 -1.757891147467665288e-48 1.135718114305926877e-45 5.805681231142025920e-45 8.993918215574550579e-45 8.459863816468706082e-45 1.495755397365673980e-46 -1.576451297566848597e-44 4.722530159217000077e-47 2.844691735496634293e-46 1.520459328652567248e-47 -2.348630735096311263e-47 1.279167397323181324e-45 -2.174042915280527102e-47
-1.961961961961961975e+01 -2.365258761092281858e-48 -1.022010182125961946e-45 -9.901542310060340341e-45 -1.560496258985711926e-48 1.124041472363022192e-45 4.520328113780214899e-45 1.063250055101390564e-44 9.244708235987695906e-45 1.387627723513390812e-46 -3.534289216782941796e-45 3.147770226567210062e-46 6.215582569830304738e-46 2.567692473182577314e-47 7.720232858890555208e-48 1.402964476697453709e-45 -1.976935859252130565e-47
-1.959959959959959974e+01 -2.353147687755196077e-48 -1.113253011945406431e-45 -9.041867931070679246e-45 -1.316817147494548461e-48 1.187747665437359983e-45 3.093935803397387680e-45 1.203108671759405899e-44 1.017373915540693397e-44 1.152216209074602564e-46 1.147423479430529978e-44 5.830535791536867385e-46 9.189124794000770473e-46 3.440854895045257427e-47 3.892626904995185570e-47 1.519322671838820877e-45 -1.718365605623269377e-47
-1.957957957957957973e+01 -2.120457523118405276e-48 -1.131666194353294843e-45 -7.842420852368996040e-45 -9.968855756105375403e-49 1.369279790758682853e-45 1.618106304953047837e-45 1.321536386650069084e-44 1.123727174348238400e-44 7.899712725338488711e-47 2.818442367012381739e-44 8.198651833794930617e-46 1.152947690896541192e-45 4.172058289423808426e-47 6.734743490213292250e-47 1.609135542164802990e-45 -1.404097257505941673e-47
-1.955955955955955972e+01 -1.734050651145728461e-48 -1.100645132171127510e-45 -6.287780573332850894e-45 -5.969976769973164918e-49 1.665762651583505401e-45 2.197021732530553998e-46 1.421912506204956641e-44 1.232963238493420168e-44 3.265473267877496529e-47 4.561246316494470125e-44 9.941364385347673864e-46 1.297073397242870369e-45 4.776832037680135751e-47 9.230533710414020810e-47 1.661396226098670008e-45 -1.059309326434002117e-47
-1.953953953953953970e+01 -1.278154553148083008e-48 -1.053250206197734366e-45 -4.460054277628031759e-45 -1.439301589022760874e-49 2.028832155612514518e-45 -9.197693067228522183e-46 1.498675178628017660e-44 1.334346225766473983e-44 -1.888051317623665815e-47 6.247054653436905246e-44 1.087798710574267300e-45 1.337739418688475272e-45 5.318690259814035965e-47 1.137119814015757894e-46 1.672700320542435227e-45 -7.162634713663794765e-48
-1.951951951951951969e+01 -8.086024145776850734e-49 -1.031564510875013438e-45 -2.496514706458986833e-45 3.258608215795083773e-49 2.402384582771386396e-45 -1.668582203307299653e-45 1.546084213994917170e-44 1.418167839204261145e-44 -7.015208382550517531e-47 7.761548341313698623e-44 1.086802646894889672e-45 1.275367022210039912e-45 5.878818328112000259e-47 1.315835909132900612e-46 1.642585825948180267e-45 -4.053517529711781696e-48
-1.949949949949949968e+01 -3.882828412039415612e-49 -1.070127772315510979e-45 -5.383267706030155300e-46 7.771261527325628271e-49 2.722445711715871564e-45 -1.956746079465319320e-45 1.563408470921925854e-44 1.469445331921086529e-44 -1.156507904049358031e-46 8.993268198907375791e-44 9.928391471898790366e-46 1.125557903205063268e-45 6.473059135294435708e-47 1.457563535007328956e-46 1.571693567454468487e-45 -1.296224820019635780e-48
-1.947947947947947966e+01 -6.653928142666930686e-50 -1.182486081378961119e-45 1.239467630190151523e-45 1.169835360519552827e-48 2.931317518310810661e-45 -1.784472489609408039e-45 1.551468941098439655e-44 1.474591148950482644e-44 -1.506203939777852219e-46 9.871276325983332948e-44 8.260984363881592428e-46 9.098023812073765494e-46 7.106975477420352920e-47 1.577119188447501739e-46 1.459060559908442558e-45 1.282162365821425951e-48
-1.945945945945945965e+01 1.457340052149005805e-49 -1.360058997703576334e-45 2.584378862247547863e-45 1.450086566008564650e-48 2.996400138240582661e-45 -1.241336672792510676e-45 1.519598296740668378e-44 1.427014203508481251e-44 -1.729426524998510442e-46 1.034971485040772194e-43 6.209393870258731718e-46 6.506830642644893339e-46 7.755026946322598660e-47 1.674273624001433717e-46 1.308583934807227226e-45 3.803084344648286094e-48
-1.943943943943943964e+01 2.646533810713285888e-49 -1.587189688996234447e-45 3.308652372996388659e-45 1.581641896876700091e-48 2.895523004395243317e-45 -4.726820741807530380e-46 1.483881265260420446e-44 1.327409061174117527e-44 -1.807076254817017045e-46 1.036437595783514813e-43 4.119958091855549889e-46 3.756572523027197990e-46 8.363739751834416741e-47 1.738550114875595619e-46 1.125418913176335687e-45 6.444718768010930152e-48
-1.941941941941941963e+01 3.362459736757433356e-49 -1.835644135016877489e-45 3.317597577021267218e-45 1.542069225249553075e-48 2.637510974610968764e-45 3.818754217974080488e-46 1.461730341254062970e-44 1.182363458268635379e-44 -1.734608226554859378e-46 9.907698375899065881e-44 2.297290513304254123e-46 1.214540829840324330e-46 8.780062039373480156e-47 1.783163907244386354e-46 9.168798886017888845e-46 9.563622525289168591e-48
-1.939939939939939961e+01 4.234016259957987248e-49 -2.069088639623414855e-45 2.658666672135648427e-45 1.342669337408638666e-48 2.262446425522062864e-45 1.198340631907656285e-45 1.472251651888430080e-44 9.991726548103094128e-45 -1.529425501391349600e-46 9.026952386423822021e-44 9.370552813139543446e-47 -7.847308405451014698e-47 8.878113566576939647e-47 1.834069391232403661e-46 6.943835125488335552e-46 1.338080013116299024e-47
-1.937937937937937960e+01 5.627658816982135671e-49 -2.255608232111909538e-45 1.455416368362420707e-45 1.012145224271469665e-48 1.809066478150528418e-45 1.878659083338756006e-45 1.527935989163628413e-44 7.868944486724643069e-45 -1.213643880864109313e-46 7.766281047904932875e-44 1.548270070332216466e-47 -2.047679962768828785e-46 8.555479798872894033e-47 1.901564605183783541e-46 4.633893081760091184e-46 1.785085279441873355e-47
-1.935935935935935959e+01 7.525866947363374007e-49 -2.370037904948794796e-45 -1.534861742728094708e-46 5.809367116263463913e-49 1.295247295675309213e-45 2.323749508788819536e-45 1.627258958618881858e-44 5.558740402336819211e-45 -8.125566111096674082e-47 6.229037894357643921e-44 2.942182791918289479e-48 -2.504634643343851584e-46 7.828724131955947483e-47 1.989198506582926358e-46 2.226340435005503689e-46 2.279217419606255878e-47
-1.933933933933933957e+01 9.516652777345868892e-49 -2.403611085870278022e-45 -1.927948676305161919e-45 1.011493891467517021e-49 7.479254623633571951e-46 2.473287805021733626e-45 1.756359252106983182e-44 3.213980689716994625e-45 -3.693159274882202424e-47 4.558467856706534949e-44 5.201524314364721727e-47 -2.193515873240471426e-46 6.841570025092247478e-47 2.078384783086434789e-46 -2.343923310700430269e-47 2.788644159061631968e-47
-1.931931931931931956e+01 1.117950359622842017e-48 -2.360235603007078617e-45 -3.608206315143445351e-45 -3.667768685909573137e-49 1.953003407128369651e-46 2.258856065076129808e-45 1.898103120224901060e-44 9.703492100390528440e-46 9.075302360692095031e-48 2.950268216012006261e-44 1.521538008638919180e-46 -1.265923698430330326e-46 5.812579156337813566e-47 2.129659271089401726e-46 -2.673102878413572940e-46 3.286298924705363383e-47
-1.929929929929929955e+01 1.227501302935817190e-48 -2.236854843895289187e-45 -4.985796664840706919e-45 -7.682518861722288456e-49 -3.228274876220306817e-46 1.662236862189679615e-45 2.031728749256417014e-44 -1.049476713317997397e-45 5.459357730339397967e-47 1.541442302252224874e-44 2.838223163499056813e-46 4.217173309928266854e-48 4.903130183279931785e-47 2.109763028758602075e-46 -4.919323577878344158e-46 3.761736765032819427e-47
-1.927927927927927954e+01 1.245376075017518429e-48 -2.037871528712025497e-45 -5.938922606904950965e-45 -1.068632197864933583e-48 -7.720432391549758211e-46 7.409537398236395147e-46 2.136907246843031991e-44 -2.813018213177412108e-45 9.951981754037289445e-47 3.858408168773894437e-45 4.352902634311377998e-46 1.559884530298412527e-46 4.246057100521929216e-47 1.984852261362110698e-46 -6.761030404186094820e-46 4.206834961863748392e-47
-1.925925925925925952e+01 1.170801472910472312e-48 -1.773272843625391246e-45 -6.425567733280050741e-45 -1.258739434086798332e-48 -1.132407493302138145e-45 -4.031801180268003196e-46 2.193956291090157211e-44 -4.333931491585146570e-45 1.437774489521675136e-46 -4.617950944521740138e-45 5.957331223020072387e-46 3.118326349890997680e-46 3.993233885140308577e-47 1.743412751836890313e-46 -8.081379789284580670e-46 4.605225736006006374e-47
-1.923923923923923951e+01 1.037970562489948992e-48 -1.457428032946509363e-45 -6.374617494878553052e-45 -1.320358473210893776e-48 -1.389619769932678402e-45 -1.651662122563078774e-45 2.192971899732798661e-44 -5.684905471859440752e-45 1.861696832458989859e-46 -9.536520413893435676e-45 7.485859514383220789e-46 4.521649341838606717e-46 4.201264716707066274e-47 1.388575248013881277e-46 -8.893266188399439337e-46 4.916944356166595875e-47
-1.921921921921921950e+01 8.807373025135366470e-49 -1.098433444993955330e-45 -5.810983286456208786e-45 -1.258040406015053394e-48 -1.532750978661736072e-45 -2.884396112655360381e-45 2.134973172833211428e-44 -6.935982990034281530e-45 2.244226729844052236e-46 -1.082920413077346088e-44 8.643789526068335195e-46 5.496352295351493623e-46 4.768151891601452917e-47 9.599497757689132743e-47 -9.305978000136159695e-46 5.110613563336426326e-47
-1.919919919919919948e+01 7.260021783121366729e-49 -7.071733722582805585e-46 -4.866310957156580198e-45 -1.110110408831740221e-48 -1.536760716892349223e-45 -4.021286438025371013e-45 2.032181878599089695e-44 -8.141146566400287557e-45 2.555265532902815092e-46 -9.169457113276252594e-45 9.224763727257470046e-46 5.693285190031465830e-46 5.476056520135341782e-47 5.234718937489069165e-47 -9.436243540938884315e-46 5.172498623778731832e-47
-1.917917917917917947e+01 6.133909941032082061e-49 -2.928419091524998417e-46 -3.764908866335341561e-45 -9.390680720214016771e-49 -1.388896446497796076e-45 -4.958948613705879461e-45 1.903236099085451958e-44 -9.297071614745238343e-45 2.768255425868065944e-46 -5.562638293461552259e-45 9.111801271000362898e-46 4.845308238756219766e-46 6.056236834698518636e-47 1.255141118148312420e-47 -9.400600262869060214e-46 5.108302532520792503e-47
-1.915915915915915946e+01 5.778094832398833051e-49 1.465827847306857163e-46 -2.770492286036802200e-45 -8.094411564787405264e-49 -1.098958734294477332e-45 -5.615849179834482575e-45 1.760784330877451540e-44 -1.030775732996858159e-44 2.864683808436980957e-46 -1.775833794081275305e-45 8.264719054429049061e-46 2.867768214403572267e-46 6.302107073659793657e-47 -2.246298559911329696e-47 -9.344999356438682985e-46 4.936255122285063492e-47
-1.913913913913913944e+01 6.435873002066608652e-49 6.039567430004580200e-46 -2.130586872800550373e-45 -7.727456291729969879e-49 -7.168264848417654123e-46 -5.971597978196232309e-45 1.611837271575585786e-44 -1.107214065679890845e-44 2.806115094006068898e-46 5.810818396224370578e-46 6.636241057113771090e-46 -1.966776545656178022e-47 6.104457414680251289e-47 -5.283642417073175283e-47 -9.344127383397445642e-46 4.673988205128544501e-47
-1.911911911911911943e+01 8.363927051463137391e-49 1.054161013431490019e-45 -2.002869458188732003e-45 -8.572966798919371674e-49 -3.162151006073215409e-46 -6.081801381052452439e-45 1.465233672737501961e-44 -1.152760096734822929e-44 2.564827200460884537e-46 1.181606297315322256e-46 4.329678803295421447e-46 -4.160306852854035567e-46 5.500021451436348394e-47 -7.971673366973849315e-47 -9.511240521807593533e-46 4.352340754161459701e-47
-1.909909909909909942e+01 1.191525481076314677e-48 1.454663256374714259e-45 -2.473835461337025370e-45 -1.076412582850145838e-48 4.808220383585886940e-47 -6.030605394020597254e-45 1.327631899734885266e-44 -1.165062262123973588e-44 2.125384820254147661e-46 -4.024607975069472978e-45 1.623162991193483908e-46 -8.750197421904987868e-46 4.660503751312817322e-47 -1.020929652243454679e-46 -9.945019107452655941e-46 4.013417118270868071e-47
-1.907907907907907941e+01 1.709080398265952386e-48 1.771167560616661102e-45 -3.499876716084014727e-45 -1.417084551019780846e-48 3.474086267980814458e-46 -5.879655463576497671e-45 1.207483272939035834e-44 -1.141876502064268441e-44 1.502182332001584629e-46 -1.173792263317663801e-44 -1.106841968094317755e-46 -1.363569235939929665e-45 3.843824916947325483e-47 -1.190687643743240423e-46 -1.073943586970150515e-45 3.693883057643601070e-47
-1.905905905905905939e+01 2.362640221638284521e-48 1.988403328689064800e-45 -4.905332819459924680e-45 -1.832428626365268919e-48 5.409491782545688322e-46 -5.697675649655565323e-45 1.119728634157503320e-44 -1.083352496140543822e-44 7.404472996545457355e-47 -2.269734403166599285e-44 -3.505869234837808072e-46 -1.837512712328756762e-45 3.193924146436910455e-47 -1.299094190593264007e-46 -1.184827016845727765e-45 3.394679977101033261e-47
-1.903903903903903938e+01 3.086420639108698647e-48 2.103764841421545101e-45 -6.419286709694230854e-45 -2.249555703783459419e-48 5.848653789262191551e-46 -5.583105749995249290e-45 1.080106687334012033e-44 -9.978720991528121604e-45 -9.150605547719512155e-48 -3.617408303999656646e-44 -5.306493625822110260e-46 -2.260982596330051474e-45 2.670915333546355810e-47 -1.357237167649055585e-46 -1.310226317864120855e-45 3.095706609489600540e-47
-1.901901901901901937e+01 3.795900960243947642e-48 2.107965036298228965e-45 -7.825061642745281304e-45 -2.609438369464260091e-48 4.512099035258197688e-46 -5.610857447198192343e-45 1.094630498550180162e-44 -8.994848875175670190e-45 -9.498416778956524239e-47 -5.076448007585122636e-44 -6.220769053427846443e-46 -2.609614332922838726e-45 2.116034332468353162e-47 -1.391872239234191891e-46 -1.436543828973743942e-45 2.778439721219935323e-47
-1.899899899899899935e+01 4.412234515408145183e-48 1.999001882001898109e-45 -8.942444960381067259e-45 -2.865216952206045457e-48 1.445711275081946797e-46 -5.811662366585828347e-45 1.159592551080704394e-44 -7.992520508172778633e-45 -1.817608472376422143e-46 -6.430328894953078694e-44 -6.119347427600144162e-46 -2.867017182016913796e-45 1.363322914731137291e-47 -1.436483238856712339e-46 -1.558822180259150498e-45 2.443426337344654766e-47
-1.897897897897897934e+01 4.880192555395134445e-48 1.790387687747087155e-45 -9.707794383975960966e-45 -3.002623556439382241e-48 -3.030589343364874748e-46 -6.174311390240598095e-45 1.256215800618224659e-44 -7.066429983736074489e-45 -2.652803293044120931e-46 -7.421620958726397508e-44 -5.071038851757531730e-46 -3.026402838336098971e-45 3.243690361865951403e-48 -1.492436193656967914e-46 -1.680229271078541008e-45 2.112257117959224862e-47
-1.895895895895895933e+01 5.130475518619088373e-48 1.506981110894298764e-45 -1.012118581202298257e-44 -3.018043551600626880e-48 -8.653277976035758198e-46 -6.668098593333070225e-45 1.360096305593780243e-44 -6.298906562927548969e-45 -3.388787280138631576e-46 -7.878242317604630594e-44 -3.259319444980149284e-46 -3.094695762801716885e-45 -9.809428881657723767e-48 -1.539185332976483693e-46 -1.809188120107748765e-45 1.807951891128422884e-47
-1.893893893893893932e+01 5.118468109910953055e-48 1.172231181613200094e-45 -1.020370497579899455e-44 -2.916763985801381031e-48 -1.523379801926911406e-45 -7.240422838761458120e-45 1.450988728540900006e-44 -5.666238177809453501e-45 -3.955085386081100738e-46 -7.744639974815596039e-44 -9.951284848394733907e-47 -3.090879433179123416e-45 -2.451449235275629379e-47 -1.552589455773396321e-46 -1.943197726236777792e-45 1.552624652535850000e-47
-1.891891891891891930e+01 4.820242536900115660e-48 8.054753966105853208e-46 -1.007425995661853323e-44 -2.738785703051951794e-48 -2.232913166148622034e-45 -7.780980182746324847e-45 1.517359843134001846e-44 -5.046536963234444402e-45 -4.308148291643490075e-46 -7.064943435776472010e-44 1.343374139682619299e-46 -3.033314207135440200e-45 -3.958914925913661268e-47 -1.534376985101595900e-46 -2.066272847915840634e-45 1.358649615067272241e-47
-1.889889889889889929e+01 4.245258583424231922e-48 4.256525662196260596e-46 -9.889546849676428182e-45 -2.539935159045383294e-48 -2.929049850307613087e-45 -8.210033442097244402e-45 1.560668599643266153e-44 -4.345917283288398943e-45 -4.447059980251367401e-46 -5.983155564200734606e-44 3.424936600068150155e-46 -2.934469546123534258e-45 -5.348645461819890153e-47 -1.495709589487761280e-46 -2.156887524878897637e-45 1.216166183727277805e-47
-1.887887887887887928e+01 3.447505450314486986e-48 5.535558764634236062e-47 -9.694143627243429101e-45 -2.344766728823453668e-48 -3.551284842038129480e-45 -8.508027107616866973e-45 1.592368668144659845e-44 -3.513744654275997901e-45 -4.402273801816409759e-46 -4.639188555566204317e-44 4.936128219105794935e-46 -2.804680488515778787e-45 -6.441379778222373100e-47 -1.432095762749394190e-46 -2.199455155578579048e-45 1.092791954942967454e-47
-1.885885885885885926e+01 2.505771640521078489e-48 -2.900442446983174098e-46 -9.436155287239325290e-45 -2.148386019747834056e-48 -4.064844936670347254e-45 -8.687674059889545375e-45 1.628776802542354052e-44 -2.469453299950434249e-45 -4.212738955819757838e-46 -3.188442164389894602e-44 5.733096699064110717e-46 -2.642937469880284567e-45 -7.148479602377417396e-47 -1.349193300068042048e-46 -2.188316688818079447e-45 9.597064453571177142e-48
-1.883883883883883925e+01 1.526306919778408426e-48 -5.857066072359401645e-46 -8.943907214357406181e-45 -1.912596273843844190e-48 -4.446329696151393654e-45 -8.702600852257088642e-45 1.674389514771807965e-44 -1.185874534454415797e-45 -3.941073471129051846e-46 -1.745134236119619310e-44 5.799635545300691781e-46 -2.451493278709847435e-45 -7.471062408963353125e-47 -1.263163246533829109e-46 -2.128022973167760937e-45 7.820281099380751493e-48
-1.881881881881881924e+01 6.057225212300056343e-49 -8.109567985883183965e-46 -8.072831647662894654e-45 -1.599316662120589815e-48 -4.698243765331396655e-45 -8.433166516913360152e-45 1.717354226801219198e-44 3.413148607739174340e-46 -3.656460485573801495e-46 -4.085094354589393421e-45 5.291906989191330827e-46 -2.242515073150014615e-45 -7.401825938442255913e-47 -1.165138833626206607e-46 -2.031567436659553185e-45 5.304911832447651657e-48
-1.879879879879879923e+01 -1.512236817827119224e-49 -9.425382917953016290e-46 -6.813462498709824229e-45 -1.209568432820367334e-48 -4.844245365642989630e-45 -7.769387585360434822e-45 1.739337476160979924e-44 2.049207044254872220e-45 -3.428745101243739744e-46 7.144891331503439485e-45 4.468111734529493323e-46 -2.033391380516924526e-45 -6.923529347292182638e-47 -1.020571168513357167e-46 -1.914212675542515833e-45 1.926042436588092677e-48
-1.877877877877877921e+01 -6.869469927969828620e-49 -9.685864420251209638e-46 -5.344880995133969084e-45 -8.001725961502188215e-49 -4.890939609991943288e-45 -6.665724640636369263e-45 1.721041076289907477e-44 3.861947268405786286e-45 -3.304845052119642669e-46 1.573042892233068065e-44 3.470704042006899414e-46 -1.833446499591260648e-45 -6.083179422566618643e-47 -8.006218382539966360e-47 -1.790872424580149810e-45 -2.257390570370612781e-48
-1.875875875875875920e+01 -1.010292412925166984e-48 -8.833966291603978688e-46 -3.976026008269199910e-45 -4.524556432791097482e-49 -4.854729047820468047e-45 -5.146180164855171218e-45 1.652690957939415562e-44 5.643311397912576414e-45 -3.291335554779127952e-46 2.140621031874678280e-44 2.283241537453805777e-46 -1.650559890964831149e-45 -5.045768982522798395e-47 -4.752713928767764069e-47 -1.667802873644749725e-45 -7.123493033747589309e-48
-1.873873873873873919e+01 -1.177146719887349185e-48 -6.993913959834453049e-46 -2.951332225601119475e-45 -2.195594081101670061e-49 -4.752221277515650692e-45 -3.246651545976155146e-45 1.539062246099439690e-44 7.209522365754738343e-45 -3.363249649482107956e-46 2.486947274824980645e-44 9.303477805157565611e-47 -1.490263648157664258e-45 -4.028509727665508455e-47 -2.992213192007620215e-48 -1.551012480630705542e-45 -1.240699191448070310e-47
-1.871871871871871917e+01 -1.268639189841307852e-48 -4.489200133527592505e-46 -2.465518681955914373e-45 -1.394587169729724569e-49 -4.604877017266991553e-45 -1.051861135841449681e-45 1.398321419050834763e-44 8.446497002205863149e-45 -3.457632554054496059e-46 2.788591956987432056e-44 -6.215329802580826832e-47 -1.361593089531822442e-45 -3.202835397617785095e-47 5.213809435825851017e-47 -1.441644956515845595e-45 -1.772373560529182602e-47
